X,logFC,AveExpr,t,P.Value,adj.P.Val,B
EXOSC4,0.037286727,7.338286007,0.225194279,0.824399432,0.998285169,-4.666749589
SRP54,0.073173228,8.24795562,0.556956834,0.58299366,0.998285169,-4.666821295
SNED1,-0.155049888,7.075947948,-0.556700074,0.583166199,0.998285169,-4.666847916
YTHDF3,0.034679189,5.560123473,0.151947473,0.881042785,0.998285169,-4.666871752
MON2,-0.087105466,5.599300697,-0.407215221,0.688228144,0.998285169,-4.66688609
EHD1,-0.096198749,7.569339552,-0.556319678,0.583421865,0.998285169,-4.666887335
RBM14,-0.091048567,7.04887787,-0.556017945,0.583624701,0.998285169,-4.666918583
A0A9L0RWE3,0.18645299,7.820223314,0.555483662,0.583983951,0.998285169,-4.666973876
UBA3,-0.081766872,5.669685226,-0.431406724,0.670843461,0.998285169,-4.667112523
CHRAC1,0.109606073,6.853112589,0.431290009,0.670926891,0.998285169,-4.667120875
COMMD9,0.088521741,6.768623768,0.430763064,0.671303617,0.998285169,-4.667158555
POFUT1,0.1096904,7.464963689,0.50610584,0.617872264,0.998285169,-4.667204817
CXorf38,0.093842213,6.656876914,0.481736431,0.635033337,0.998285169,-4.66733334
F6SDJ1,0.052753072,6.349181322,0.206488702,0.838758346,0.998285169,-4.667343434
ARMC10,0.084614694,5.290788176,0.399912503,0.693511715,0.998285169,-4.667364561
COPS3,0.107229541,6.43125868,0.503851246,0.6194298,0.998285169,-4.667406587
OXR1,0.115240673,6.411233661,0.551284639,0.586811185,0.998285169,-4.667406671
FASTKD2,-0.02447402,8.799663517,-0.124324739,0.902537351,0.998285169,-4.667422773
PRKCD,0.124275391,7.406282683,0.425917745,0.674771819,0.998285169,-4.667502944
NEBL,0.096965723,5.921746914,0.346435789,0.732871213,0.998285169,-4.667511611
CCAR1,-0.099723651,6.827063887,-0.55021237,0.587534235,0.998285169,-4.66751669
SEC14L2,0.081984481,7.228272266,0.397275702,0.69542343,0.998285169,-4.667535259
UBE2G1,-0.031417273,5.906113167,-0.113966133,0.910618977,0.998285169,-4.667601099
ATP5PD,-0.125809357,8.492954307,-0.549152886,0.588249095,0.998285169,-4.667625196
HSPA1A,0.076352058,13.73120668,0.549121741,0.588270116,0.998285169,-4.667628382
GLRX3,0.102915198,7.671426905,0.549049483,0.588318887,0.998285169,-4.667635775
LOC106783161,0.031963206,7.360203482,0.109129383,0.914396053,0.998285169,-4.667679071
PGAM5,0.082073644,6.283948616,0.500651897,0.621643141,0.998285169,-4.667691423
PRKD1,0.096709653,6.552427488,0.422886757,0.676945149,0.998285169,-4.667716463
PIR,0.060444516,6.609521499,0.272902005,0.787910463,0.998285169,-4.667731108
INMT,-0.138342076,8.0536907,-0.499644422,0.622340882,0.998285169,-4.667780758
KYAT1,-0.090676655,6.906731271,-0.499382286,0.622522487,0.998285169,-4.667803974
ARCN1,-0.085520094,9.508575019,-0.546995276,0.589706213,0.998285169,-4.667845549
MAP2K4,0.030558944,5.86002279,0.097529004,0.923463357,0.998285169,-4.667852333
LOC100059927,0.197310485,8.329782245,0.515514947,0.611392078,0.998285169,-4.667870604
DEFA8,-0.107139427,8.124715373,-0.260853095,0.797206963,0.998285169,-4.667902321
S100A1,-0.1346996,12.81291299,-0.545711396,0.59057411,0.998285169,-4.667976278
AIP,0.146840274,7.415812774,0.544739297,0.591231661,0.998285169,-4.668075065
RPS9,-0.125423047,11.23372626,-0.544676982,0.591273824,0.998285169,-4.668081392
PDLIM4,0.1386602,6.958467644,0.460739827,0.649776094,0.998285169,-4.66819954
GNPDA1,-0.092827524,10.17072963,-0.543002489,0.592407372,0.998285169,-4.668251147
ACAT1,0.118984006,8.288427576,0.542086587,0.593027842,0.998285169,-4.668343787
PPIB,-0.105232444,12.355362,-0.541947761,0.593121915,0.998285169,-4.668357815
DPT,0.197478324,7.204930329,0.54136755,0.59351517,0.998285169,-4.66841641
MFAP5,0.059434331,7.767950033,0.165055002,0.870765185,0.998285169,-4.668476964
CORO1B,0.111542982,7.989806545,0.539675887,0.594662465,0.998285169,-4.668586907
ARSA,0.14843374,8.869508966,0.539572522,0.594732603,0.998285169,-4.668597309
PRDX6,-0.124993019,13.66066504,-0.539137506,0.595027826,0.998285169,-4.668641062
LECT2,-0.138280484,11.55262982,-0.538705474,0.595321093,0.998285169,-4.668684482
MTPN,0.120573149,7.11345207,0.489137149,0.629639396,0.998285169,-4.668702173
ATP5F1C,0.126250698,8.549159382,0.53737569,0.596224205,0.998285169,-4.66881792
FGF7,-0.122478816,6.800112775,-0.235924964,0.816190637,0.998285169,-4.668840437
CCT3,-0.075569392,9.452063885,-0.53709823,0.596412724,0.998285169,-4.668845722
SPCS2,-0.11289276,6.070277965,-0.24395142,0.80991686,0.998285169,-4.668865538
MCAT,-0.099121842,10.12044961,-0.31932484,0.753009232,0.998285169,-4.668931989
CAB39,0.093997872,6.664949899,0.486117182,0.631744338,0.998285169,-4.668963525
APP,-0.192161195,6.519354353,-0.317953873,0.754032575,0.998285169,-4.669000806
BAIAP2,-0.038481556,6.021801418,-0.141237693,0.889272134,0.998285169,-4.669014756
RELA,0.096752619,7.177061689,0.535085549,0.597781096,0.998285169,-4.669046986
CLIC5,-0.124770324,6.48210425,-0.403289982,0.691066067,0.998285169,-4.669061322
EEF1B2,-0.112239666,9.430625243,-0.534930695,0.597886441,0.998285169,-4.669062442
LOC100065392,-0.148401688,7.551399927,-0.502244375,0.62054099,0.998285169,-4.669089442
ATP6V1B2,0.077411355,8.105382818,0.534442867,0.598218361,0.998285169,-4.669111102
ZC3H15,-0.050161493,6.2276137,-0.228229879,0.822075085,0.998285169,-4.669111233
SRSF3,-0.080373057,10.58321738,-0.53429106,0.598321668,0.998285169,-4.669126235
MNDA,0.168538994,6.878410636,0.314477981,0.756629207,0.998285169,-4.669173983
MME,0.057914012,6.347014222,0.131105637,0.897165705,0.998285169,-4.669218286
RCN3,-0.127183983,9.672213589,-0.533031949,0.599178855,0.998285169,-4.669251599
OTUD6B,-0.071855209,5.591114638,-0.233177463,0.818149325,0.998285169,-4.669255654
DDX1,0.070141155,8.581457059,0.532939181,0.599242034,0.998285169,-4.669260825
LRG1,-0.152887011,8.328030974,-0.500277353,0.621902493,0.998285169,-4.669267512
DENND10,-0.066791524,6.376302889,-0.48176269,0.634785084,0.998285169,-4.66933763
SOX5,0.074217287,6.433130734,0.399081268,0.694114144,0.998285169,-4.669342082
PRKAG1,-0.077676923,7.355407412,-0.367461759,0.717181485,0.998285169,-4.669388887
LOC100066438,-0.188168931,8.216660666,-0.367335215,0.717274382,0.998285169,-4.669396455
TRIM25,-0.097962492,5.569873225,-0.40815606,0.687338757,0.998285169,-4.669448334
COMMD10,-0.114665474,5.826752132,-0.530983922,0.600574393,0.998285169,-4.669454908
DNAJC3,0.045931558,6.700869988,0.217503651,0.830295556,0.998285169,-4.669473874
DARS1,-0.095214391,10.62313363,-0.530693677,0.600772294,0.998285169,-4.669483661
ANK3,0.068381418,5.743701343,0.308150728,0.76136354,0.998285169,-4.669484428
SUN1,0.07185786,6.489938061,0.407247596,0.687995411,0.998285169,-4.669510312
CUL2,0.023172152,6.061529868,0.113058477,0.911252572,0.998285169,-4.669543423
BCLAF1,-0.069203146,5.643594391,-0.215281279,0.832001321,0.998285169,-4.669546849
PLEKHF2,-0.094841723,5.954167286,-0.306858405,0.762331711,0.998285169,-4.669547074
FXR1,0.215649831,7.823134201,0.529944709,0.601283118,0.998285169,-4.669557786
ERP44,-0.134803122,7.573449303,-0.529514088,0.601576911,0.998285169,-4.669600359
F12,0.251617351,7.694233116,0.529454817,0.601617355,0.998285169,-4.669606216
LOC100050047,0.113003049,7.505228479,0.305442475,0.763392946,0.998285169,-4.669615415
HBS1L,-0.107991045,6.742063661,-0.528914274,0.601986253,0.998285169,-4.669659604
PFKFB3,-0.025269423,5.942920537,-0.104509664,0.917936316,0.998285169,-4.669680707
SERPINB1,0.117734027,9.280963863,0.528527527,0.602250259,0.998285169,-4.66969777
CDC42,0.115740952,9.445486901,0.528051168,0.602575514,0.998285169,-4.669744743
SBDS,-0.107756143,9.370703949,-0.52761383,0.602874199,0.998285169,-4.669787832
RCC1,-0.117264939,5.978462043,-0.527263839,0.603113281,0.998285169,-4.66982229
CMPK2,0.110686931,5.728647032,0.389673621,0.700946688,0.998285169,-4.669959319
WDR82,-0.098188915,6.414251864,-0.492468243,0.627321325,0.998285169,-4.669967845
ATP1A1,-0.146761079,10.1748888,-0.52570945,0.604175647,0.998285169,-4.669975065
CAVIN3,-0.089370291,10.18152932,-0.52569905,0.604182758,0.998285169,-4.669976085
ARPC3,-0.07686017,9.115551765,-0.525096749,0.604594652,0.998285169,-4.670035166
UBE2V2,0.071116232,7.939595088,0.386791542,0.703045131,0.998285169,-4.670145549
RABGGTA,-0.08552268,6.927658299,-0.386462305,0.703285004,0.998285169,-4.670166738
COL8A1,0.081220265,6.889703002,0.204799073,0.839935099,0.998285169,-4.670199711
PPP5C,-0.09187332,7.074151126,-0.523312065,0.605815926,0.998285169,-4.670209848
ALKBH5,-0.103602254,6.508152682,-0.489394677,0.629460045,0.998285169,-4.670240587
LOC100060997,-0.09331637,7.457663254,-0.470045754,0.642999724,0.998285169,-4.670328178
PHF5A,0.095761668,6.180335635,0.432834146,0.669599344,0.998285169,-4.670347286
CDS2,0.010325,5.861461512,0.042690793,0.966424402,0.998285169,-4.670352752
NAA50,0.053471176,7.288654731,0.350549945,0.72963593,0.998285169,-4.670377704
CHMP2B,-0.005467494,6.553536881,-0.024355045,0.980841017,0.998285169,-4.670443591
ITGA1,0.00237735,6.476369357,0.013421749,0.989440966,0.998285169,-4.670474113
STT3B,0.071438574,8.668843454,0.392722033,0.698528751,0.998285169,-4.670483048
UBXN1,-0.076426667,6.469193768,-0.286235563,0.77783517,0.998285169,-4.67051177
SELENOO,-0.048602782,5.826083963,-0.285972174,0.778033811,0.998285169,-4.670523664
SPP2,0.20114503,10.44542581,0.519657231,0.608320628,0.998285169,-4.6705658
DIABLO,-0.060728466,5.841512009,-0.283905644,0.779592883,0.998285169,-4.670616611
XPO1,-0.089824344,14.86454879,-0.518630061,0.609025446,0.998285169,-4.670665409
GDF5,-0.075884282,6.04284596,-0.189223528,0.851950127,0.998285169,-4.670666287
NONO,-0.096665169,8.727122954,-0.518378674,0.609198,0.998285169,-4.670689758
RPL3,-0.129966994,8.771289171,-0.518029062,0.609438016,0.998285169,-4.670723603
PRSS35,0.180576576,7.528578929,0.465156652,0.646441372,0.998285169,-4.670734557
NT5DC1,-0.130474908,6.667130861,-0.304783274,0.76388718,0.998285169,-4.670745655
FGA,-0.187733787,11.6640168,-0.517796928,0.609597405,0.998285169,-4.670746062
MAN2C1,0.075921379,6.119278607,0.17261326,0.86490763,0.998285169,-4.670803738
P3H4,0.137916267,7.292470523,0.463604265,0.647535865,0.998285169,-4.670862734
DTD1,0.186174818,6.043957689,0.372938127,0.713165601,0.998285169,-4.671021933
NUP155,-0.071870824,5.344224738,-0.338553427,0.738517653,0.998285169,-4.671051525
YWHAB,0.075669898,10.91853066,0.514467429,0.611885699,0.998285169,-4.671067142
SBSPON,0.085278537,4.897919191,0.297772652,0.769149765,0.998285169,-4.671083221
CHMP3,0.085864456,9.044333968,0.514067143,0.61216108,0.998285169,-4.67110561
DSG1,0.048469637,7.12747726,0.159605226,0.874993498,0.998285169,-4.671132279
CDV3,0.085016704,5.443404334,0.295385699,0.770944197,0.998285169,-4.671196394
KLC1,0.062748039,6.650100278,0.335897265,0.740489312,0.998285169,-4.671197612
FIP1L1,-0.077813673,7.108538817,-0.335513992,0.740773966,0.998285169,-4.671218599
SAFB2,0.09926514,8.245884771,0.512741578,0.613073434,0.998285169,-4.671232794
LARP6,0.038189462,6.407319645,0.16792294,0.868441248,0.998285169,-4.671245036
FHL1,-0.11561774,8.423232717,-0.512460045,0.613267288,0.998285169,-4.671259765
AP3B1,-0.073413177,7.190882984,-0.512048533,0.613550694,0.998285169,-4.671299164
ECM2,-0.174187322,9.015995433,-0.511686796,0.613799872,0.998285169,-4.671333772
TIAL1,0.039601517,6.77894421,0.14860542,0.883539598,0.998285169,-4.671390126
H2BC15,0.124048227,13.93298181,0.510564755,0.614573076,0.998285169,-4.67144097
SMC3,-0.094735537,7.2464159,-0.510364597,0.614711054,0.998285169,-4.671460069
HEXB,-0.101560385,8.414829242,-0.509628957,0.615218289,0.998285169,-4.671530202
ALDH9A1,-0.088497245,9.476241657,-0.509423242,0.615360167,0.998285169,-4.671549797
PRKCSH,0.11967941,7.797014388,0.50930018,0.615445049,0.998285169,-4.671561515
MFRP,-0.133581361,11.30288626,-0.508973741,0.615670236,0.998285169,-4.671592586
CAPN1,-0.064798903,8.115542916,-0.508329574,0.616114713,0.998285169,-4.671653843
GC,0.193946819,9.235347656,0.508077314,0.616288814,0.998285169,-4.671677811
STIP1,0.090782149,8.60373664,0.508062681,0.616298914,0.998285169,-4.671679201
BCAT2,0.024061204,7.517077824,0.13509963,0.89405274,0.998285169,-4.671681653
COMT,-0.02627203,6.474883108,-0.132174022,0.896332823,0.998285169,-4.67174116
BCKDHA,0.033484329,5.774158146,0.131777422,0.896641986,0.998285169,-4.671749127
CTSV,0.035901815,5.484426769,0.145900758,0.88555629,0.998285169,-4.671771186
SLC29A1,-0.164852545,10.80326883,-0.507071031,0.616983544,0.998285169,-4.671773309
GNL3,0.060343679,7.379720047,0.256464281,0.800384225,0.998285169,-4.67178786
NUDT2,0.114908848,7.900647106,0.470382246,0.642763153,0.998285169,-4.671891219
PFAS,0.109703632,7.261777419,0.505641099,0.617971389,0.998285169,-4.6719087
TUBA1A,-0.094356347,12.80164607,-0.505539929,0.618041308,0.998285169,-4.671918265
COL6A1,0.093020989,15.7227655,0.505454561,0.61810031,0.998285169,-4.671926335
AKR7L,0.086509655,9.207383624,0.450271613,0.656969283,0.998285169,-4.671946548
CALU,-0.121211362,8.380024137,-0.504938017,0.618457372,0.998285169,-4.671975135
RPS3,-0.093411297,11.37692494,-0.504779485,0.618566977,0.998285169,-4.671990103
ACO2,-0.104038129,9.155004239,-0.503846953,0.619211888,0.998285169,-4.672078056
PRPF4B,0.024251105,6.140082225,0.108995546,0.914428287,0.998285169,-4.672166708
SERPINB9,-0.082096825,9.999433943,-0.502759427,0.619964384,0.998285169,-4.672180431
UTRN,0.073894815,7.531965136,0.502074556,0.620438486,0.998285169,-4.672244792
PURB,0.087581072,7.011266923,0.501761277,0.62065541,0.998285169,-4.672274205
THBS1,-0.13202874,15.52169642,-0.501473942,0.620854402,0.998285169,-4.672301166
ANGPTL4,-0.122957904,7.146571656,-0.50130848,0.620969004,0.998285169,-4.672316685
TTR,0.213339412,9.863421072,0.501082241,0.621125717,0.998285169,-4.672337897
TGFBI,0.180664067,14.12680578,0.500765023,0.621345482,0.998285169,-4.672367622
GNB4,-0.041670641,6.528643843,-0.112887516,0.911319169,0.998285169,-4.672422106
NSFL1C,0.105328711,7.766818022,0.49977157,0.622033967,0.998285169,-4.6724606
CPM,-0.187977814,7.588867826,-0.443344233,0.661894024,0.998285169,-4.672497613
LOC100034005,-0.149169471,10.58134954,-0.499307328,0.622355817,0.998285169,-4.672503987
RANBP2,-0.043229559,5.668451432,-0.237956544,0.814494852,0.998285169,-4.672511485
H6PD,0.074019454,5.601167968,0.26537632,0.793614253,0.998285169,-4.672542718
YIF1B,0.098636841,5.823150252,0.309956513,0.759839724,0.998285169,-4.672565021
SUPT16H,0.074490931,7.159526825,0.401195293,0.69237655,0.998285169,-4.672625203
AHSA1,0.065474284,10.15112515,0.308627936,0.760835272,0.998285169,-4.672632151
RPLP1,-0.166827568,9.743720313,-0.461205936,0.649228382,0.998285169,-4.672665355
COPS8,-0.123544142,7.692942428,-0.496488277,0.62431187,0.998285169,-4.672766622
TMSB4,-0.182029729,8.485234036,-0.496380705,0.624386568,0.998285169,-4.672776615
SH3GLB2,-0.051879294,6.514889048,-0.230199497,0.820428689,0.998285169,-4.672798843
RAB2B,0.082699776,8.004539102,0.495667642,0.624881816,0.998285169,-4.672842807
LIMCH1,-0.140134439,6.475556367,-0.495152565,0.625239668,0.998285169,-4.672890563
CAPN6,0.059168274,7.415486057,0.227199611,0.822726491,0.998285169,-4.672907447
CCNY,0.091033891,5.951855754,0.301893344,0.765888264,0.998285169,-4.67296808
TMSB10,0.136857418,6.914880628,0.339877268,0.737535662,0.998285169,-4.672987349
CCT4,-0.070982269,8.723713246,-0.493959807,0.626068705,0.998285169,-4.673000969
GUSB,-0.089400469,7.487290676,-0.493675073,0.626266687,0.998285169,-4.673027287
NPW,0.008966379,7.46823459,0.018499591,0.985446588,0.998285169,-4.673045837
PGK1,0.03507403,7.238489042,0.061901643,0.951296015,0.998285169,-4.673101676
PDCD4,-0.085148674,9.71786213,-0.492808851,0.626869166,0.998285169,-4.673107262
CRAT,-0.046137259,5.740328498,-0.251625567,0.804066766,0.998285169,-4.673112152
NIF3L1,-0.113257989,6.74189355,-0.492163553,0.627318159,0.998285169,-4.673166752
GLRX,0.011076392,7.06804246,0.047744166,0.962424834,0.998285169,-4.673220109
PCK2,0.093696649,7.757131979,0.491243307,0.627958714,0.998285169,-4.673251461
DHRS13,-0.05858642,6.402908514,-0.217303868,0.830317821,0.998285169,-4.673255696
PRKAR1A,0.06834672,7.44096573,0.490971301,0.628148106,0.998285169,-4.673276469
PLOD1,0.206881212,8.524214137,0.490858941,0.628226348,0.998285169,-4.673286796
IMMT,-0.120824053,8.141814405,-0.489800637,0.628963514,0.998285169,-4.673383951
ITGA10,-0.000769919,6.64842725,-0.0038023,0.997006359,0.999063573,-4.673392953
PGRMC1,0.101932059,7.726435693,0.431548377,0.670315844,0.998285169,-4.673416932
PURA,0.074343449,8.440416345,0.488806901,0.629656065,0.998285169,-4.673474994
RPL14,-0.10867912,11.63390145,-0.488558486,0.629829244,0.998285169,-4.673497726
CTTN,0.110554003,7.813659592,0.487994231,0.630222686,0.998285169,-4.673549317
SEC31A,-0.068015943,8.69522695,-0.487641975,0.630468364,0.998285169,-4.673581496
NAE1,0.072413324,7.111957029,0.42876077,0.672312644,0.998285169,-4.673630678
RBM25,-0.067394363,6.147975896,-0.28791359,0.776411419,0.998285169,-4.673642133
NUP93,-0.062602411,6.812923666,-0.428406406,0.672566657,0.998285169,-4.673657753
IQSEC1,0.087538619,6.801777079,0.428400224,0.672571089,0.998285169,-4.673658225
AP2M1,0.059881167,7.785234731,0.427846863,0.672967828,0.998285169,-4.673700461
PPA1,0.075733352,7.452513171,0.326691234,0.74733706,0.998285169,-4.673721479
KHDRBS1,-0.078427977,8.058049225,-0.486014619,0.631603911,0.998285169,-4.673729864
MDC1,-0.09018326,5.702543333,-0.485937779,0.631657551,0.998285169,-4.673736858
SPON2,0.268172699,8.155934032,0.427129785,0.67348209,0.998285169,-4.673755115
PLEC,-0.081616129,9.92131313,-0.485194353,0.632176633,0.998285169,-4.673804468
LOC100050355,-0.12531758,7.97601711,-0.484705669,0.632517953,0.998285169,-4.673848856
UCHL5,-0.086603466,10.93138548,-0.484580562,0.632605346,0.998285169,-4.673860213
POLR2A,-0.095311904,5.500173364,-0.425563306,0.674606079,0.998285169,-4.673874197
HSPA8,0.103322902,13.44038818,0.483757097,0.633180716,0.998285169,-4.673934895
PABPC4,-0.087781576,8.05139964,-0.482482888,0.634071495,0.998285169,-4.674050214
DNAJC11,-0.078854807,5.50237121,-0.332182156,0.743082791,0.998285169,-4.674165791
SRSF6,-0.222613071,7.312054878,-0.478971,0.636529529,0.998285169,-4.674366532
TPI1,0.12892757,13.12106576,0.478903317,0.636576944,0.998285169,-4.674372607
PSMA6,0.073755998,9.324591746,0.478821264,0.636634427,0.998285169,-4.67437997
GALM,-0.092055852,10.07166192,-0.478548517,0.636825521,0.998285169,-4.674404436
ITIH2,0.160632342,8.897344658,0.47610861,0.638536132,0.998285169,-4.674622703
SF3A1,-0.117166134,5.886799065,-0.476047349,0.638579108,0.998285169,-4.674628169
MAP4K4,-0.111719758,6.019273585,-0.308559337,0.760886687,0.998285169,-4.674684444
LTBP1,0.137723531,6.045347224,0.475335886,0.639078315,0.998285169,-4.674691604
DNPEP,-0.101038699,8.884160071,-0.474834207,0.639430429,0.998285169,-4.674736279
BAZ1B,0.089103715,6.843287789,0.368886707,0.715948117,0.998285169,-4.67477782
TPP2,0.036448674,6.67372394,0.16669775,0.869391766,0.998285169,-4.674796018
ADPRS,0.074686545,7.591195701,0.474143392,0.639915435,0.998285169,-4.674797723
LOC100051778,-0.134175998,8.839043592,-0.473885415,0.640096596,0.998285169,-4.674820646
KRT16,0.189990986,6.518481324,0.473198067,0.640579391,0.998285169,-4.674881664
B3GAT3,-0.09277267,6.544031216,-0.318397868,0.753364603,0.998285169,-4.674920092
OSGEP,-0.054687244,6.267370043,-0.259229484,0.798140037,0.998285169,-4.674926562
CCN5,0.130120748,8.294324897,0.259073424,0.798258735,0.998285169,-4.674933187
