X,logFC,AveExpr,t,P.Value,adj.P.Val,B
NUP153,-0.114442749,5.610763388,-0.391209238,0.701127619,0.871933928,-6.122120951
ASPN,0.258907989,10.08018828,0.821601843,0.419723293,0.717499841,-6.122370466
SART3,-0.127994918,6.515186648,-0.755553332,0.458291313,0.74079624,-6.122611775
NMT1,0.135894212,6.390328529,0.594833913,0.559340806,0.798943045,-6.122664849
PSMC6,-0.136301594,9.158587338,-0.821158829,0.419970456,0.717499841,-6.122730254
ATP13A1,-0.236657167,5.360643626,-0.570159771,0.576009023,0.806843031,-6.123178104
EEA1,0.15786037,6.226319903,0.746724166,0.463491913,0.741781699,-6.123242009
TIMP1,0.147482704,4.789679271,0.2930545,0.773766141,0.907452418,-6.123975922
RAD23A,0.205042557,7.541859024,0.78622473,0.440106354,0.731794499,-6.124178248
APIP,-0.199652725,6.593801526,-0.785801998,0.440348885,0.731794499,-6.124507363
P3H3,-0.177509287,5.701748281,-0.620152244,0.542911156,0.790680904,-6.124655708
GOSR1,0.170561538,5.520202216,0.566925653,0.578155449,0.807873362,-6.125022611
SEC61A2,0.08917006,7.271864588,0.286623742,0.778585556,0.909267958,-6.125874728
UBA3,-0.133004248,5.665989482,-0.710364707,0.485661872,0.759727262,-6.126043599
KRT73,0.32624664,9.577728168,0.783698569,0.441556889,0.731794499,-6.126142482
SLC25A13,-0.165381128,6.622803066,-0.587873797,0.563902896,0.800074261,-6.126783191
ISOC1,-0.144446315,9.717718179,-0.816147216,0.422772839,0.721043689,-6.126787637
RPA1,-0.09354107,7.845879938,-0.782700182,0.442130974,0.731794499,-6.126917139
VPS4A,-0.157747416,7.206193187,-0.749326173,0.46195561,0.741781699,-6.127261235
CCAR2,-0.129168032,6.055404478,-0.78214203,0.442452118,0.731918286,-6.127349807
ATIC,0.127198314,11.26181634,0.815329302,0.423231305,0.721411479,-6.127447596
LANCL1,-0.140867396,8.30559239,-0.813052167,0.424509342,0.722760604,-6.129281684
DNAJC2,0.189444889,6.00989162,0.810986675,0.425670673,0.723908167,-6.130941125
CRBN,-0.089959857,5.787200205,-0.537595669,0.597806272,0.818848518,-6.131435871
ACTG1,-0.171993665,13.6681073,-0.735539554,0.470130315,0.747774294,-6.131471214
CTBP1,-0.283771849,6.589912403,-0.809852614,0.426309143,0.72434604,-6.13185055
CARHSP1,0.269322374,7.599886255,0.702072137,0.49070734,0.762481766,-6.131869895
PSME1,0.135305767,8.107698275,0.809663341,0.42641576,0.72434604,-6.132002215
CFDP1,0.085075071,6.985857461,0.36289197,0.721733824,0.880604186,-6.132941537
F6SDJ1,0.148640385,6.351422016,0.605094733,0.55265085,0.796419464,-6.133883576
PIP4K2B,0.144499926,5.828899714,0.773062492,0.447696214,0.736070022,-6.134347113
UBTF,0.166914476,7.320592971,0.7728228,0.447835163,0.736070022,-6.134530789
GPT2,0.172583237,4.813587795,0.423624646,0.677464316,0.857550469,-6.134577865
UBE2V2,0.125399045,7.939572169,0.697912,0.493249883,0.764437744,-6.134768278
TCAF1,-0.10121261,6.060354702,-0.474528874,0.641517396,0.837784004,-6.134797255
RMDN2,0.106807419,5.418285941,0.422915598,0.67797102,0.857550469,-6.13488095
MON2,-0.147260374,5.596643478,-0.696532706,0.494094538,0.764559829,-6.135725622
ZBTB20,0.18740969,4.37860382,0.572098726,0.574314342,0.806374248,-6.13594479
CCT4,-0.112538682,8.723334005,-0.804207728,0.429496032,0.727205636,-6.136359426
CHD4,0.138921226,6.258366955,0.694440093,0.495377605,0.766146207,-6.137174626
DPYD,-0.192416492,7.378429741,-0.803087806,0.430130047,0.727205636,-6.137250429
ACTC1,-0.369711739,6.916822777,-0.769227141,0.449922712,0.737255409,-6.137279679
SORD,0.197207309,6.718824709,0.768844563,0.450145174,0.737255409,-6.137571446
VPS26A,-0.15744328,8.182673284,-0.802670807,0.430366269,0.727205636,-6.137581891
PRKAR1A,-0.107666952,7.440490927,-0.801829243,0.430843242,0.727205636,-6.138250334
HNRNPD,-0.1091911,10.63536076,-0.801696086,0.430918742,0.727205636,-6.138356039
MAK16,0.084909875,5.678048721,0.347025439,0.733379086,0.885382777,-6.138655603
EIF4G2,0.129405653,6.400319434,0.800145712,0.431798399,0.727534385,-6.139585555
PPIL1,-0.121611463,8.541892145,-0.798833035,0.432544057,0.728095407,-6.140624808
NADK2,-0.139636254,5.691279984,-0.764155846,0.452876982,0.737439932,-6.141136068
SF3B1,-0.142662469,7.384921364,-0.763893413,0.453030179,0.737439932,-6.141334974
IGF2,0.200279915,6.63926784,0.797688264,0.433194985,0.728573012,-6.141529813
PSMD11,-0.15538936,8.707553417,-0.797150205,0.43350114,0.728573012,-6.141954755
HSPB6,-0.198966736,7.681511646,-0.762569875,0.453803284,0.737439932,-6.142337137
ANK2,0.309589407,7.539096228,0.402166669,0.692868511,0.867311497,-6.143530239
EIF1B,-0.170872445,7.378999706,-0.717898961,0.480714233,0.756062459,-6.144210873
RPAP3,-0.168162807,6.255747229,-0.794173909,0.435197055,0.730079306,-6.144300445
GULP1,0.140772502,7.772729643,0.793654521,0.435493424,0.730164201,-6.144708937
EIF2B5,-0.176212725,5.931481448,-0.683443082,0.502151702,0.771794352,-6.144721127
LOC100052586,-0.118824693,6.899842049,-0.586840713,0.564581697,0.800483666,-6.144778532
ADD1,-0.082499526,6.206555291,-0.366924879,0.718785026,0.879114408,-6.144896371
RPN2,-0.177111753,7.696855446,-0.793144729,0.435784438,0.730240025,-6.145109635
RAB4B,-0.114452628,6.645980289,-0.45245395,0.656999932,0.844583391,-6.145125385
NOLC1,0.305366442,4.474884857,0.682734988,0.502589685,0.771794352,-6.145203111
SNX17,0.159637295,6.933362559,0.723363826,0.477420636,0.754878505,-6.146252674
TM9SF3,-0.211387533,7.603068623,-0.789325082,0.437968679,0.731794499,-6.14810415
RGS3,-0.121625293,7.64384399,-0.789213283,0.438032712,0.731794499,-6.148191592
LOC100061787,-0.153766603,6.89593155,-0.789184169,0.438049388,0.731794499,-6.148214361
PDS5B,-0.110561109,5.11444454,-0.677318775,0.505946999,0.771982541,-6.148874046
DIABLO,0.128888943,5.841411154,0.62284838,0.540771872,0.790680904,-6.148879373
NDUFV2,0.109651984,5.118504927,0.355282111,0.727310432,0.883417536,-6.149165452
ESYT1,-0.142111353,5.673182864,-0.676412253,0.506510158,0.771982541,-6.149485733
MELTF,-0.268732395,10.90172588,-0.787227939,0.439170767,0.731794499,-6.149742445
GNAI1,-0.196769251,7.916220621,-0.787074078,0.43925904,0.731794499,-6.14986248
PREX1,0.119436481,5.973560099,0.750934266,0.460634038,0.741781699,-6.151076542
SERPIND1,0.316517969,9.074342916,0.785245817,0.44030878,0.731794499,-6.151287095
GALM,-0.146230222,10.07137811,-0.782978899,0.441612514,0.731794499,-6.153049163
A0A9L0SF58,-0.216341466,6.856668902,-0.704978762,0.488553623,0.760740469,-6.15335496
CIRBP,-0.159621427,8.326110111,-0.782571595,0.441847009,0.731794499,-6.153365248
NUMB,-0.055101077,7.570965562,-0.167062224,0.86970275,0.949647727,-6.153563866
ETF1,-0.119371746,8.177447616,-0.782188533,0.442067617,0.731794499,-6.153662379
STAM,0.079223957,5.557371451,0.513872117,0.613939285,0.825610344,-6.153835074
PNPO,0.135754348,6.872927245,0.538669982,0.596698371,0.818773795,-6.154564522
LAMTOR2,-0.145214461,6.743425647,-0.745575204,0.463800683,0.741781699,-6.155058804
GTF2I,0.082425904,6.211188851,0.294593036,0.772330997,0.9069547,-6.155747947
POLR2E,-0.070472015,5.559030156,-0.291235723,0.774848133,0.907452418,-6.156748451
DDX27,0.174394726,5.626752473,0.507321682,0.61843049,0.82801126,-6.157202747
RBP4,0.165302297,7.618437066,0.742459091,0.465647925,0.742587218,-6.157361902
OSBP,-0.128940856,8.134950467,-0.7773125,0.444881623,0.733894115,-6.157432534
RWDD1,0.071078972,7.029190216,0.287674462,0.777521032,0.908614408,-6.157797344
CRABP1,-0.240324978,7.558795823,-0.568591804,0.576277654,0.806843031,-6.157855938
PTER,0.179904522,8.034065789,0.776607078,0.445289629,0.734159538,-6.157976117
CDK11,0.028790382,7.165042857,0.138755343,0.89161355,0.957845076,-6.157993096
XPO7,0.133685944,5.600778451,0.607662265,0.550589786,0.796398371,-6.158224684
BPNT2,-0.157210906,6.729952972,-0.740718833,0.466681457,0.743836163,-6.158644128
BRAF,0.135582398,6.772173979,0.605077329,0.552270361,0.796419464,-6.159793351
OSBPL1A,0.093173679,6.473801959,0.419120865,0.680685536,0.858733217,-6.159811853
COPS8,-0.187961545,7.692427176,-0.772748151,0.4475256,0.736070022,-6.160941447
SNX21,0.270245391,6.683175,0.410321338,0.686682158,0.863255745,-6.161326076
WASL,0.20264224,6.659913096,0.557693789,0.583907028,0.810648495,-6.161508997
RER1,0.106879046,8.07418268,0.409314212,0.687406988,0.863255745,-6.161742708
FOXO1,0.111017891,6.226276958,0.269744241,0.791022017,0.912912939,-6.162884368
EPB41,0.081804432,5.774602009,0.3146045,0.757383106,0.902340359,-6.163017185
TP53BP1,0.023229979,5.479256707,0.092231065,0.92781722,0.969160937,-6.1634955
SRPRB,-0.193352888,7.041810946,-0.7694023,0.449469777,0.737135804,-6.163501174
LONP1,-0.13090243,6.771006044,-0.76937384,0.449486336,0.737135804,-6.163522901
CHMP2A,0.209235352,7.301607292,0.769219873,0.449575926,0.737135804,-6.163640435
UQCRFS1,0.225148869,6.930628939,0.654249111,0.520388298,0.778904564,-6.164197077
DKC1,0.145761001,6.895532985,0.767683726,0.450470373,0.73738153,-6.164811864
PPA2,-0.139102401,5.810840715,-0.687104452,0.499519847,0.769747649,-6.165744243
GFPT1,-0.18310345,10.12336303,-0.766403629,0.45121655,0.737439932,-6.165786337
FECH,0.149987355,6.063576981,0.341005197,0.737524518,0.887119572,-6.166540746
A0A3Q2HY43,0.178741861,5.191991495,0.606301723,0.551473992,0.796419464,-6.166600627
MDH1,-0.133722091,12.82255255,-0.764610438,0.452263066,0.737439932,-6.167148807
FUNDC2,0.008861768,6.735477985,0.034009232,0.973348443,0.988993921,-6.167261341
LOC102148317,-0.203747444,8.783530964,-0.763779946,0.452748241,0.737439932,-6.16777879
LOC102150143,0.008253483,7.792094003,0.009573047,0.992496593,0.996850464,-6.16780717
NUDT16,0.160753228,8.880387614,0.762674718,0.453394403,0.737439932,-6.168616171
RSL1D1,0.229672886,7.160545919,0.761491182,0.454086962,0.737439932,-6.169511605
PPAT,-0.10225346,6.078947872,-0.461850909,0.650028712,0.844478467,-6.169542638
ITCH,0.111034934,6.618780412,0.72523397,0.475937571,0.753837315,-6.169927379
MTMR10,-0.159117257,6.772509401,-0.644587066,0.526503935,0.779898024,-6.170463729
CHMP2B,-0.111864744,6.553487088,-0.508085715,0.617548328,0.827949496,-6.17064946
PGLS,-0.115630568,9.696986156,-0.75935236,0.455340128,0.738420754,-6.171126434
RNF114,-0.155162205,7.269144227,-0.723134808,0.477200587,0.754878505,-6.171439497
FGG,-0.260328682,11.21642607,-0.758872663,0.455621474,0.738420754,-6.171488017
FLG2,0.117644219,7.277189149,0.235701051,0.816843329,0.925921988,-6.171650495
PDHA1,-0.149305151,8.263855889,-0.758521409,0.455827554,0.738420754,-6.171752646
SERPINA10,0.218850493,6.931121379,0.642546875,0.527800319,0.780038073,-6.171775543
ARG1,-0.103343024,6.430226132,-0.234831915,0.817505577,0.926319249,-6.171858965
FPGT,-0.188213699,6.246618029,-0.642353972,0.527922985,0.780038073,-6.171899371
SRSF3,-0.111659434,10.58348618,-0.75736403,0.456506979,0.739118385,-6.17262377
DCAF7,0.055816195,5.907640111,0.230090094,0.821121183,0.927585945,-6.172982874
CYRIA,-0.174348538,7.921264046,-0.536175889,0.598385583,0.818886949,-6.173332512
TRMT2A,0.070345607,6.054655144,0.280101291,0.783214686,0.910209731,-6.173464892
GFUS,0.167111895,8.873975422,0.754796702,0.458016264,0.740754665,-6.17455161
ALDH1L1,0.153831311,8.727210975,0.753779831,0.458614887,0.740866155,-6.17531347
GANAB,-0.152921064,7.094686043,-0.75340902,0.458833297,0.740866155,-6.175591047
SMC3,-0.136730064,7.246101039,-0.752192468,0.459550289,0.74139876,-6.176500804
PANK4,-0.054402651,5.641071477,-0.212007905,0.834946524,0.930937211,-6.177059756
SRA1,0.091674357,6.042157632,0.265272184,0.794400349,0.913834372,-6.17758677
PCYT2,0.190726545,5.763026547,0.58764292,0.563675804,0.800074261,-6.177760235
JCHAIN,0.220766017,9.469846098,0.677988138,0.505166455,0.771982541,-6.177913819
IGFALS,-0.117607145,7.387541728,-0.305309416,0.764055932,0.903025239,-6.178245861
GLG1,-0.172250548,7.772904933,-0.748718607,0.461601337,0.741781699,-6.179090916
PLEKHF2,-0.177614868,5.951062484,-0.572310253,0.573806738,0.806374248,-6.179119785
SOD2,0.246892093,11.3100642,0.748303298,0.461846909,0.741781699,-6.179399807
CHMP1B,-0.19023711,8.829557874,-0.748074309,0.461982344,0.741781699,-6.179570051
SRSF5,0.114224448,7.020286605,0.675341927,0.506812238,0.771982541,-6.179699814
WDR77,-0.122531418,8.215747455,-0.747498741,0.462322865,0.741781699,-6.179997742
HIP1R,0.063580341,5.731561448,0.36243128,0.721484865,0.880604186,-6.180024629
CA2,0.374961209,7.940330015,0.745418272,0.463554972,0.741781699,-6.18154108
SCYL1,-0.108333628,6.97461767,-0.672463598,0.508605811,0.771982541,-6.181634885
EIF2A,-0.116770641,7.970188704,-0.744845632,0.463894445,0.741781699,-6.181965158
SLC14A1,0.292676817,7.819208457,0.707988731,0.486371542,0.759727262,-6.182226038
OSGEP,0.126602736,6.267058311,0.604020991,0.552605546,0.796419464,-6.182263096
LUC7L2,-0.119781775,8.059418991,-0.744020233,0.46438402,0.742165101,-6.182575875
GNAO1,-0.10741439,7.281153371,-0.361408984,0.722509147,0.881188291,-6.182637394
RAB5B,-0.154169026,7.04079629,-0.743009679,0.464983834,0.74249258,-6.183322713
CPT2,-0.170667116,5.988242495,-0.74283299,0.465088755,0.74249258,-6.183453194
SUN1,-0.112872557,6.490398747,-0.669688256,0.510338586,0.773392337,-6.183493231
MYO1E,0.13362086,6.500396393,0.702434747,0.489759858,0.761421526,-6.18612681
SUCLG2,-0.137804971,6.013701124,-0.596617328,0.557442154,0.797381146,-6.186712044
PPP2CB,0.1562961,6.743458474,0.699922598,0.491296894,0.762613935,-6.187881549
PIP5K1A,-0.075946733,6.31413397,-0.272039931,0.789061134,0.912789539,-6.188004525
ITPRID2,0.063478626,5.497713913,0.220934329,0.828114188,0.929891219,-6.188585043
PARP1,0.165056271,9.23310985,0.735295755,0.469577542,0.747774294,-6.188991732
COLGALT1,0.150498213,7.671504479,0.73457007,0.470011066,0.747774294,-6.189522142
PTGR2,0.140394595,8.242843907,0.734322536,0.470158997,0.747774294,-6.189702953
ARPC3,-0.105267021,9.115613871,-0.733773177,0.470487402,0.747896239,-6.190104023
GOLGA3,-0.211007614,6.694304872,-0.69637603,0.493471539,0.764437744,-6.190348605
ZMPSTE24,-0.06689006,5.320568303,-0.212486393,0.834579933,0.930937211,-6.190454719
CORO1C,0.128185862,8.16065972,0.732965941,0.47097021,0.748263365,-6.190692844
SCCPDH,0.033101712,6.707180757,0.132564335,0.896294821,0.960639218,-6.191037191
MAP2K4,-0.135477546,5.857102621,-0.436243063,0.668136011,0.848693021,-6.191042029
PDHB,-0.173979904,7.536540091,-0.7318679,0.471627415,0.748907029,-6.191492794
CP,-0.196619229,8.604181556,-0.730813675,0.472258903,0.749509188,-6.192259746
HM13,0.156115442,6.84984221,0.646828468,0.524736142,0.779814566,-6.192545024
CLK2,-0.126349323,7.330077862,-0.547317595,0.590517786,0.815370373,-6.193162454
TMED5,0.022213397,6.510082376,0.114783433,0.910134807,0.966794966,-6.193285347
PHYKPL,-0.026037617,6.472822799,-0.111527204,0.912672733,0.966921728,-6.193662105
POLR2B,-0.093487184,5.674874364,-0.496774683,0.625346156,0.83202124,-6.193813741
ITIH3,-0.067816914,5.9144645,-0.106539979,0.916561703,0.966921728,-6.19421816
KPNA6,-0.082797249,6.331630287,-0.428742588,0.673480363,0.85435959,-6.19432272
PPP3CB,-0.147475131,7.738441231,-0.726614613,0.474779091,0.752704738,-6.195304114
PNKP,-0.118580563,6.301466822,-0.49798866,0.624193988,0.831232782,-6.19564466
CYB5A,0.109691773,6.141276023,0.492675047,0.628183782,0.832070448,-6.195857615
SGSH,-0.125894327,6.193824321,-0.424255355,0.67668631,0.85732837,-6.196258824
DBI,-0.23724006,9.304421793,-0.723668382,0.476552047,0.754308008,-6.197430173
CA1,-0.040786014,7.129607026,-0.050702856,0.960229399,0.984178309,-6.198708831
COASY,0.14166963,6.834752194,0.575263104,0.571515426,0.80548972,-6.199247419
MAMDC4,-0.182660064,8.963595866,-0.720759004,0.478306615,0.755796627,-6.199521547
EMC3,-0.00140561,5.575028595,-0.00537628,0.995781017,0.998132726,-6.200009424
NENF,-0.092744526,7.639277642,-0.484232026,0.634046531,0.834256972,-6.200014968
TES,0.229842715,6.097138426,0.720000817,0.478764474,0.755796627,-6.200065239
MLEC,-0.175569119,7.189704433,-0.719546218,0.479039123,0.755800898,-6.200390968
RABEP2,-0.12067506,6.483079082,-0.595646166,0.558078229,0.797523049,-6.200829752
MYL12B,0.153125385,9.122498652,0.718733505,0.479530357,0.755800898,-6.200972803
PPT1,-0.179856521,8.516161252,-0.717730155,0.480137224,0.755955322,-6.201690252
ZRANB2,-0.069825829,5.603090219,-0.380949611,0.707947382,0.874939771,-6.204012833
SSH3,-0.142776773,5.517172775,-0.590063818,0.561741816,0.800074261,-6.204146743
C7,0.231530456,7.89646377,0.676210495,0.505940579,0.771982541,-6.204148147
NPC2,-0.216150963,6.191399303,-0.526690776,0.604489658,0.820309643,-6.204294717
S1PR2,-0.17491083,8.241697646,-0.589134194,0.562353123,0.800074261,-6.204696192
A0A9L0SX36,-0.257978425,8.091034412,-0.713099257,0.482943957,0.758420064,-6.204989185
PTGR1,0.166414764,7.104782786,0.674760204,0.506844133,0.771982541,-6.20512563
ADD3,0.044003036,8.010771248,0.126867786,0.90072524,0.962609601,-6.205307819
PSMA2,0.105052485,8.253542479,0.712621063,0.483234326,0.758420064,-6.205328676
DHX9,0.125349221,5.864240584,0.47313072,0.641793202,0.837784004,-6.20537476
A0A9L0T8B6,0.027215761,6.643237647,0.120659202,0.905557771,0.964463307,-6.206094265
BAZ1B,0.149097393,6.844458902,0.625095708,0.538628225,0.789085038,-6.206361229
ANO6,0.085188109,6.242858093,0.287087441,0.777720107,0.908614408,-6.207132916
EIF2S3B,0.114667268,7.807218049,0.709528261,0.48511477,0.759727262,-6.207519131
IPO4,-0.022734489,5.861640171,-0.107126175,0.916104478,0.966921728,-6.207672035
INF2,-0.04228661,7.092894916,-0.187204159,0.853847516,0.939896618,-6.207835427
NIT2,0.127745252,8.047280185,0.708448498,0.485772267,0.759727262,-6.208281721
MBLAC1,-0.020178509,6.543278681,-0.099632629,0.921951576,0.967297141,-6.208465165
PAPSS2,-0.15397092,8.743021749,-0.707991037,0.486050982,0.759727262,-6.208604471
SMOC2,-0.348805735,8.119304186,-0.707904666,0.486103616,0.759727262,-6.208665385
FAM98A,-0.125727737,6.024485968,-0.630523479,0.53514021,0.786690531,-6.20893139
ESD,-0.149222186,10.61902656,-0.706434159,0.487000226,0.759727262,-6.209701392
RPLP1,-0.238358879,9.743149875,-0.667870592,0.511148828,0.773623622,-6.209741683
KRT10B,0.182537775,12.94957968,0.706106078,0.487200396,0.759727262,-6.209932252
PRKCA,-0.12117899,8.547479243,-0.70579292,0.487391505,0.759727262,-6.210152514
NCK2,-0.149711645,6.50314613,-0.667228671,0.511550945,0.773838013,-6.210169457
GYS1,-0.109666324,6.859857967,-0.513166512,0.613736728,0.825610344,-6.211368477
ALDH6A1,0.119477481,8.624523162,0.703378019,0.488866685,0.760829188,-6.211847922
ACOT9,0.046813812,5.724512357,0.164572418,0.87133615,0.949647727,-6.211893896
RASA1,-0.158047615,5.472145949,-0.457299746,0.652913703,0.844483299,-6.212808374
NAGK,-0.154638832,7.541242978,-0.701985024,0.489718782,0.761421526,-6.212823359
AHCTF1,0.109948967,6.04684186,0.263912789,0.795207029,0.913834372,-6.213635408
NDUFAB1,-0.183494214,7.948992076,-0.453164139,0.655832748,0.844583391,-6.214709616
RANBP3,-0.031330753,6.270835373,-0.138362735,0.891675515,0.957845076,-6.215943494
RIT1,-0.217312059,8.887586101,-0.409239376,0.687180891,0.863255745,-6.216365242
EIF3K,-0.129596884,7.680089619,-0.696602365,0.493019361,0.764437744,-6.216575142
MTMR12,-0.064003575,6.03552194,-0.251068082,0.804948742,0.919756542,-6.217005958
PUF60,-0.099070848,7.666815377,-0.695573459,0.493651717,0.764437744,-6.217289154
NUDCD2,0.039255461,6.500982772,0.123190943,0.903485965,0.964463307,-6.217968216
TIMM44,0.111055301,5.589531695,0.341852648,0.736640677,0.886774494,-6.218340833
EIF3M,-0.107987453,7.366046129,-0.653714777,0.52005724,0.778904564,-6.219083395
